"point_of_sale_id","super_catalog_id","unidades_pedidas","precio_minimo"
1183,"20800790246",2.000,493.260
1291,"20800790246",1.000,493.260
1527,"20800790246",1.000,477.850
1114,"20800790253",1.000,231.520
1291,"20800790253",2.000,231.520
1311,"20800790253",5.000,227.880
1501,"20800790253",2.000,219.300
1576,"20800790253",1.000,231.520
1577,"20800790253",1.000,226.700
1601,"20800790253",1.000,227.880
1616,"20800790253",2.000,227.880
1679,"20800790253",26.000,227.500
1680,"20800790253",9.000,227.500
1720,"20800790253",1.000,235.230
1741,"20800790253",1.000,234.930
1748,"20800790253",2.000,219.300
1749,"20800790253",1.000,243.710
2135,"20800790253",1.000,243.710
2136,"20800790253",2.000,227.880
2138,"20800790253",2.000,227.880
2139,"20800790253",3.000,227.880
2199,"20800790253",1.000,241.170
2269,"20800790253",2.000,243.710
2278,"20800790253",1.000,238.040
2305,"20800790253",1.000,236.730
1114,"23185002652",6.000,90.500
1102,"23185081503",1.000,82.820
721,"25715670096",3.000,29.420
722,"25715670096",1.000,29.420
725,"25715670096",1.000,29.420
1415,"25715670096",1.000,29.420
1421,"25715670096",1.000,29.420
1575,"25715670096",2.000,29.420
2078,"25715670096",5.000,29.420
2087,"25715670096",10.000,29.420
724,"25715670157",1.000,52.540
1114,"25715670157",4.000,52.540
1311,"25715670157",2.000,52.540
1445,"25715670157",1.000,52.540
1601,"25715670157",1.000,52.540
2119,"25715670157",1.000,52.540
2138,"25715670157",1.000,52.540
1102,"25715674339",1.000,25.650
1311,"25715674339",1.000,25.650
1681,"25715674339",1.000,25.650
1682,"25715674339",1.000,25.650
1421,"25715678566",1.000,90.790
1445,"25715678566",1.000,90.790
1575,"25715678566",1.000,90.790
1679,"25715678566",2.000,90.790
1681,"25715678566",5.000,90.790
2087,"25715678566",5.000,90.790
2119,"25715678566",1.000,90.790
1415,"25715686967",1.000,63.050
2087,"25715710914",2.000,116.860
1113,"25715974804",2.000,96.670
1311,"25715974804",6.000,96.670
2087,"25715974804",10.000,96.670
2119,"25715974804",3.000,96.670
2138,"25715974804",1.000,96.670
2269,"25715974804",2.000,96.670
1113,"25715974880",3.000,96.250
1311,"25715974880",1.000,96.250
1446,"25715974880",1.000,96.250
1741,"26169030726",2.000,32.550
1749,"26169034786",1.000,32.550
1741,"26169036513",3.000,55.280
2277,"27501277032307",1.000,145.730
1679,"300090010072",4.000,662.010
1519,"300090017125",1.000,1062.290
1679,"300090017125",8.000,1021.470
1097,"300090029081",3.000,327.530
1183,"300090029081",3.000,327.530
1679,"300090029081",5.000,290.020
1113,"300090029326",1.000,736.250
1519,"300090029326",2.000,766.420
1679,"300090029326",1.000,736.960
1113,"300090050139",3.000,178.330
1114,"300090050139",3.000,287.310
1192,"300090050139",3.000,290.820
1311,"300090050139",2.000,298.630
1477,"300090050139",1.000,300.530
1501,"300090050139",3.000,287.310
1517,"300090050139",1.000,287.310
1519,"300090050139",1.000,301.650
1575,"300090050139",1.000,300.530
1673,"300090050139",35.000,240.450
1680,"300090050139",4.000,228.410
1681,"300090050139",5.000,228.410
1682,"300090050139",1.000,228.410
1710,"300090050139",6.000,286.160
1720,"300090050139",1.000,301.650
1750,"300090050139",3.000,250.000
2087,"300090050139",1.000,228.410
2089,"300090050139",2.000,293.200
2138,"300090050139",8.000,240.890
2220,"300090050139",25.000,123.890
1097,"300090055097",3.000,454.560
1679,"300090055097",2.000,402.500
1097,"300090055356",1.000,865.070
1679,"300090055356",4.000,1023.350
1097,"300090090074",1.000,686.730
1679,"300090090074",2.000,687.400
1720,"300090090074",2.000,622.310
1183,"300090090333",1.000,1530.250
1679,"300090090333",8.000,1296.100
1679,"300090094119",8.000,1034.300
1238,"300090275051",3.000,280.000
1311,"300090275051",2.000,505.740
1517,"300090275051",5.000,513.510
1572,"300090275051",2.000,513.510
1575,"300090275051",1.000,514.750
1588,"300090275051",1.000,496.240
1589,"300090275051",1.000,514.750
1590,"300090275051",1.000,514.750
1673,"300090275051",19.000,488.040
1679,"300090275051",13.000,505.740
1680,"300090275051",4.000,470.300
1682,"300090275051",1.000,505.740
1710,"300090275051",2.000,489.030
1720,"300090275051",3.000,514.750
1748,"300090275051",1.000,250.000
1749,"300090275051",2.000,250.000
1750,"300090275051",1.000,250.000
2220,"300090275051",50.000,280.000
2278,"300090275051",1.000,505.740
1517,"300090286200",2.000,385.200
1616,"300090286200",2.000,385.200
1673,"300090286200",19.000,366.140
1679,"300090286200",7.000,274.160
1680,"300090286200",1.000,379.420
1696,"300090286200",1.000,385.200
1710,"300090286200",1.000,384.010
1720,"300090286200",2.000,385.200
2139,"300090286200",2.000,279.630
1673,"300090300609",5.000,427.600
1311,"300090444037",1.000,245.220
2119,"300090444037",2.000,224.930
1113,"300090555412",1.000,512.000
1311,"300090555412",1.000,510.720
1517,"300090555412",1.000,512.000
1682,"300090555412",5.000,387.690
1113,"300090556365",1.000,632.870
1311,"300090556365",10.000,632.870
1517,"300090556365",2.000,666.020
1519,"300090556365",4.000,666.020
1575,"300090556365",1.000,631.550
1576,"300090556365",1.000,664.690
1589,"300090556365",1.000,632.880
1590,"300090556365",1.000,708.530
1673,"300090556365",12.000,630.740
1679,"300090556365",2.000,645.540
1680,"300090556365",1.000,653.620
1681,"300090556365",1.000,653.620
1720,"300090556365",4.000,666.020
2063,"300090556365",1.000,666.020
2136,"300090556365",2.000,666.020
2277,"300090556365",2.000,632.870
1113,"300090775018",2.000,289.550
1311,"300090775018",16.000,236.700
1517,"300090775018",2.000,296.970
1519,"300090775018",1.000,288.320
1575,"300090775018",2.000,288.060
1576,"300090775018",2.000,288.060
1590,"300090775018",1.000,296.970
1601,"300090775018",1.000,288.060
1673,"300090775018",9.000,279.420
1679,"300090775018",24.000,296.610
1696,"300090775018",1.000,288.060
2199,"300090775018",2.000,288.060
1113,"300090870010",3.000,208.080
1114,"300090870010",2.000,201.840
1311,"300090870010",3.000,208.080
1577,"300090870010",1.000,201.840
1588,"300090870010",1.000,208.080
1616,"300090870010",1.000,208.080
1679,"300090870010",12.000,202.220
1610,"300090887018",5.000,462.170
1673,"300090887018",8.000,456.600
1679,"300090887018",14.000,457.050
1682,"300090887018",2.000,457.050
1113,"300092960016",1.000,755.150
1679,"300092960016",2.000,651.000
1682,"300092960016",2.000,663.370
1720,"300092960016",1.000,768.600
1790,"300092960016",1.000,768.600
1501,"300092960030",2.000,872.570
1097,"300093331020",1.000,323.380
1238,"300093331020",1.000,315.090
1517,"300093331020",1.000,324.550
1575,"300093331020",1.000,324.550
1590,"300093331020",1.000,324.550
1673,"300093331020",22.000,315.090
1679,"300093331020",5.000,321.390
1680,"300093331020",2.000,315.400
1681,"300093331020",4.000,245.740
1682,"300093331020",2.000,324.550
1616,"300650454179",2.000,491.650
1679,"300650454179",1.000,493.420
1681,"300650454179",1.000,493.420
1113,"300650481779",1.000,475.490
1238,"300650481779",1.000,475.490
1291,"300650481779",3.000,475.490
1311,"300650481779",2.000,475.490
1519,"300650481779",1.000,586.520
1610,"300650481779",1.000,493.980
1616,"300650481779",1.000,475.490
1673,"300650481779",28.000,485.500
1679,"300650481779",27.000,477.200
1680,"300650481779",4.000,477.200
1681,"300650481779",9.000,477.200
1682,"300650481779",4.000,477.200
2119,"300650481779",1.000,493.980
2277,"300650481779",1.000,475.490
1102,"300651431681",1.000,515.240
1114,"300651431681",2.000,402.420
1311,"300651431681",3.000,396.820
1517,"300651431681",1.000,396.820
1519,"300651431681",2.000,489.480
1576,"300651431681",1.000,396.820
1588,"300651431681",1.000,515.240
1589,"300651431681",1.000,399.870
1590,"300651431681",2.000,399.870
1601,"300651431681",2.000,432.860
1610,"300651431681",6.000,412.250
1673,"300651431681",52.000,405.170
1679,"300651431681",19.000,398.240
1680,"300651431681",8.000,434.420
1682,"300651431681",6.000,434.420
2220,"300651431681",190.000,348.680
1097,"300651433272",2.000,467.130
1682,"300651433272",1.000,468.810
2119,"300651433272",1.000,485.300
1291,"300651507966",1.000,436.500
1311,"300651507966",9.000,436.500
1517,"300651507966",3.000,436.500
1673,"300651507966",2.000,445.690
1679,"300651507966",45.000,438.060
1680,"300651507966",7.000,438.060
1681,"300651507966",10.000,438.060
1682,"300651507966",13.000,438.060
1238,"300651510577",1.000,486.170
1291,"300651510577",1.000,486.170
1616,"300651510577",2.000,486.170
1673,"300651510577",15.000,496.410
1679,"300651510577",22.000,487.920
1680,"300651510577",2.000,487.920
1681,"300651510577",1.000,487.920
1682,"300651510577",7.000,487.920
2277,"300651510577",1.000,486.170
1291,"300653145333",2.000,122.620
1519,"300653145333",1.000,152.680
1616,"300653145333",1.000,122.620
2199,"300653145333",1.000,161.830
2277,"300653145333",3.000,113.190
1517,"300653145357",1.000,100.170
1590,"300653145357",1.000,100.170
1673,"300653145357",1.000,80.540
1680,"300653145357",1.000,82.050
1824,"300653145357",2.000,82.640
2087,"300653145357",3.000,100.170
2119,"300653145357",1.000,100.170
1113,"300653610794",1.000,80.620
1238,"300653610794",1.000,84.860
1519,"300653610800",1.000,109.470
1601,"300653610800",2.000,84.400
1610,"300653610800",1.000,94.990
1616,"300653610800",1.000,109.470
2147,"300653610800",1.000,109.470
1097,"30106659",2.000,207.260
1572,"3014260014414",1.000,21.990
1576,"3014260014414",2.000,21.990
1577,"3014260014414",4.000,21.990
1588,"3014260014414",5.000,21.990
1589,"3014260014414",9.000,20.550
1741,"3014260014414",15.000,20.550
1749,"3014260014414",4.000,21.990
2087,"3014260014414",5.000,21.990
2136,"3014260014414",1.000,21.990
2269,"3014260014414",5.000,21.990
721,"3014260014445",4.000,33.840
725,"3014260014445",2.000,33.840
1572,"3014260014445",2.000,33.840
1589,"3014260014445",2.000,33.840
1616,"3014260014445",2.000,33.840
1680,"3014260014445",1.000,33.840
1741,"3014260014445",6.000,33.840
2138,"3014260014445",6.000,33.840
1170,"3014260019723",2.000,22.390
1182,"3014260019723",15.000,19.830
1422,"3014260019723",1.000,22.390
1572,"3014260019723",1.000,22.390
1589,"3014260019723",4.000,22.390
1590,"3014260019723",4.000,22.390
1601,"3014260019723",9.000,19.830
2136,"3014260019723",1.000,19.830
2138,"3014260019723",2.000,19.830
1183,"3014260273910",1.000,88.350
1445,"3014260273910",1.000,88.350
1679,"3014260273910",2.000,88.350
1114,"3014260278922",2.000,38.740
1182,"3014260278922",6.000,38.740
1097,"3014260278939",1.000,47.180
1102,"3014260278939",2.000,47.180
1448,"3014260278939",1.000,47.180
1575,"3014260278939",3.000,47.180
1576,"3014260278939",2.000,47.180
1588,"3014260278939",2.000,47.180
1590,"3014260278939",4.000,47.180
2138,"3014260278939",1.000,47.180
1278,"3014260279165",1.000,36.460
1749,"3014260279165",1.000,36.460
1102,"3014260279264",3.000,44.350
1113,"3014260279264",2.000,44.350
1422,"3014260279264",1.000,44.350
1601,"3014260279264",1.000,44.350
1748,"3014260279264",1.000,44.350
1588,"3014260846800",4.000,36.090
1590,"3014260846800",3.000,36.090
1748,"3014260846800",2.000,37.990
1749,"3014260846800",8.000,37.990
2138,"3014260846800",1.000,36.090
2139,"3014260846800",2.000,36.090
1097,"305210206779",2.000,50.900
1098,"305210206779",1.000,50.900
1114,"305210206779",17.000,50.900
1192,"305210206779",5.000,50.900
1291,"305210206779",2.000,50.900
1589,"305210206779",6.000,50.900
1590,"305210206779",1.000,50.900
2119,"305210206779",1.000,50.900
2237,"305210206779",2.000,50.900
1097,"305210231597",1.000,50.900
1098,"305210231597",1.000,50.900
1113,"305210231597",3.000,50.900
1114,"305210231597",2.000,50.900
1170,"305210231597",2.000,50.900
1192,"305210231597",26.000,50.900
1238,"305210231597",1.000,50.900
1291,"305210231597",7.000,50.900
1422,"305210231597",4.000,50.900
1445,"305210231597",1.000,50.900
1446,"305210231597",1.000,50.900
1575,"305210231597",2.000,50.900
1588,"305210231597",2.000,50.900
1589,"305210231597",1.000,50.900
1601,"305210231597",5.000,50.900
1679,"305210231597",11.000,50.900
1680,"305210231597",2.000,50.900
1681,"305210231597",16.000,50.900
1682,"305210231597",50.000,50.900
1748,"305210231597",3.000,50.900
1749,"305210231597",1.000,50.900
1750,"305210231597",3.000,50.900
2138,"305210231597",5.000,50.900
2139,"305210231597",4.000,50.900
1192,"305210232518",22.000,50.900
1291,"305210232518",2.000,50.900
1422,"305210232518",1.000,53.450
1576,"305210232518",1.000,50.900
1589,"305210232518",4.000,50.900
1601,"305210232518",1.000,50.900
1679,"305210232518",5.000,50.900
1681,"305210232518",2.000,50.900
1682,"305210232518",17.000,49.140
1750,"305210232518",2.000,50.900
1311,"309971665202",1.000,18.370
1527,"309971665202",1.000,21.610
1590,"309971665202",1.000,18.370
1589,"309974169004",1.000,91.610
1577,"309978456377",2.000,32.480
1577,"309978695103",3.000,30.640
1575,"309978695301",1.000,32.480
1577,"309978695301",2.000,32.480
1099,"310119021996",1.000,93.140
1102,"310119021996",3.000,113.180
1113,"310119021996",1.000,91.840
1575,"310119021996",1.000,93.140
1577,"310119021996",1.000,93.140
1590,"310119021996",1.000,113.180
1616,"310119021996",1.000,109.780
1679,"310119021996",8.000,88.610
2147,"310119021996",1.000,96.680
1113,"310119033227",2.000,84.480
1170,"310119033227",1.000,104.100
1311,"310119033227",7.000,84.480
1325,"310119033227",1.000,87.760
1448,"310119033227",2.000,87.760
1477,"310119033227",1.000,88.920
1517,"310119033227",1.000,100.980
1519,"310119033227",1.000,100.980
1575,"310119033227",1.000,85.670
1576,"310119033227",1.000,84.480
1588,"310119033227",1.000,85.130
1589,"310119033227",4.000,85.130
1590,"310119033227",6.000,104.100
1601,"310119033227",3.000,84.480
1616,"310119033227",3.000,84.480
1679,"310119033227",8.000,82.610
1710,"310119033227",2.000,100.980
2075,"310119033227",1.000,102.380
2078,"310119033227",5.000,87.760
2139,"310119033227",2.000,84.480
2147,"310119033227",2.000,88.920
2277,"310119033227",3.000,84.480
1311,"310119033340",11.000,140.690
1325,"310119033340",1.000,146.160
1448,"310119033340",2.000,146.160
1519,"310119033340",4.000,168.170
1572,"310119033340",1.000,142.680
1576,"310119033340",1.000,140.690
1588,"310119033340",2.000,141.780
1589,"310119033340",1.000,173.370
1601,"310119033340",3.000,140.690
1616,"310119033340",2.000,140.690
1673,"310119033340",2.000,139.070
1679,"310119033340",22.000,137.590
1680,"310119033340",2.000,137.590
1681,"310119033340",2.000,137.590
1682,"310119033340",5.000,137.590
2063,"310119033340",1.000,140.690
2078,"310119033340",15.000,146.160
2277,"310119033340",7.000,140.690
1098,"310119034347",1.000,70.680
1102,"310119034347",2.000,71.040
1113,"310119034347",1.000,61.270
1291,"310119034347",2.000,61.270
1325,"310119034347",1.000,63.660
1422,"310119034347",1.000,70.680
1445,"310119034347",1.000,61.270
1519,"310119034347",4.000,73.240
1576,"310119034347",2.000,61.270
1588,"310119034347",2.000,61.750
1589,"310119034347",9.000,61.750
1590,"310119034347",2.000,75.510
1601,"310119034347",2.000,61.270
1616,"310119034347",7.000,61.270
1679,"310119034347",2.000,59.920
1680,"310119034347",4.000,59.920
1681,"310119034347",3.000,59.920
1682,"310119034347",1.000,59.920
1710,"310119034347",1.000,73.240
2063,"310119034347",2.000,61.270
2136,"310119034347",3.000,61.270
2199,"310119034347",4.000,73.240
2277,"310119034347",2.000,61.270
2147,"310119037799",1.000,88.420
1113,"310119037812",1.000,193.810
1673,"310119037812",1.000,193.810
1679,"310119037812",2.000,193.810
1114,"310119043202",11.000,67.370
1311,"310119043202",1.000,66.430
1588,"310119043202",3.000,66.950
1589,"310119043202",1.000,81.860
1599,"310119043202",4.000,69.020
2063,"310119043202",1.000,66.430
1113,"310119043219",2.000,92.060
1114,"310119043219",6.000,93.360
2147,"310119043219",1.000,96.900
1311,"310119043226",2.000,148.970
1527,"310119043226",1.000,148.970
1673,"310119043226",4.000,147.250
1679,"310119043226",2.000,145.680
1682,"310119043226",2.000,145.680
2147,"310119043226",1.000,156.810
1114,"310119052136",3.000,83.660
1446,"310119052136",1.000,90.390
1588,"310119052136",2.000,83.130
1616,"310119052136",2.000,82.500
1673,"310119052136",8.000,81.540
1679,"310119052136",6.000,80.680
1682,"310119052136",3.000,80.680
2147,"310119052136",2.000,86.840
2277,"310119052136",1.000,82.500
1113,"310119056158",1.000,127.550
1311,"310119056158",2.000,127.550
1445,"310119056158",1.000,127.550
1519,"310119056158",2.000,139.770
1616,"310119056158",2.000,127.550
1679,"310119056158",7.000,124.740
2277,"310119056158",2.000,127.550
722,"310158077046",2.000,73.530
725,"310158077046",1.000,73.530
1170,"310158077046",1.000,70.010
1183,"310158077046",1.000,73.530
1192,"310158077046",1.000,73.530
1238,"310158077046",1.000,73.530
1291,"310158077046",8.000,73.530
1320,"310158077046",3.000,73.530
1519,"310158077046",1.000,73.530
1575,"310158077046",3.000,73.530
1576,"310158077046",2.000,73.530
1588,"310158077046",1.000,79.060
1589,"310158077046",1.000,73.530
1590,"310158077046",4.000,73.530
1601,"310158077046",8.000,73.530
1616,"310158077046",5.000,73.530
1679,"310158077046",59.000,72.150
1741,"310158077046",5.000,81.120
1749,"310158077046",5.000,81.120
2075,"310158077046",2.000,73.530
2119,"310158077046",2.000,73.530
2136,"310158077046",2.000,73.530
2138,"310158077046",3.000,73.530
2199,"310158077046",1.000,71.150
2237,"310158077046",2.000,73.530
2269,"310158077046",2.000,73.530
2277,"310158077046",1.000,73.530
2278,"310158077046",2.000,71.550
1114,"310158081111",3.000,73.530
1238,"310158081111",1.000,73.530
1517,"310158081111",1.000,73.530
1575,"310158081111",1.000,73.530
1601,"310158081111",1.000,73.530
1610,"310158081111",4.000,65.410
1616,"310158081111",2.000,73.530
1679,"310158081111",11.000,68.910
1720,"310158081111",2.000,73.530
1741,"310158081111",2.000,81.120
2139,"310158081111",1.000,73.530
2269,"310158081111",2.000,73.530
1291,"310158085041",3.000,73.530
1415,"310158085041",1.000,73.530
1517,"310158085041",1.000,73.530
1576,"310158085041",1.000,73.530
1588,"310158085041",2.000,73.530
1590,"310158085041",4.000,73.530
1601,"310158085041",1.000,73.530
1610,"310158085041",3.000,70.010
1679,"310158085041",8.000,68.910
2087,"310158085041",3.000,68.910
2139,"310158085041",1.000,73.530
1673,"310742036909",1.000,81.280
1114,"310742036916",1.000,96.200
724,"312547321808",2.000,45.000
725,"312547321808",1.000,45.000
1170,"312547321808",1.000,45.000
1183,"312547321808",3.000,45.000
1238,"312547321808",4.000,45.000
1291,"312547321808",4.000,45.000
1320,"312547321808",8.000,45.000
