,super_catalog_id,precio_minimo_orders
3349,7501125163685,208.41
3350,7501125163777,523.45
3351,7501125164668,321.37
3352,7501125164675,392.22
3353,7501125165269,480.45
3354,7501125165276,1565.29
3355,7501125165665,331.44
3356,7501125166679,101.57
3357,7501125167218,683.86
3358,7501125167249,331.79
3359,7501125167256,410.66
3360,7501125167348,520.6
3361,7501125167355,335.68
3362,7501125170867,86.92
3363,7501125171581,255.78
3364,7501125174612,803.02
3365,7501125174797,17.78
3366,7501125175596,205.33
3367,7501125175602,121.34
3368,7501125175626,305.56
3369,7501125175701,118.96
3370,7501125175756,271.9
3371,7501125175763,155.9
3372,7501125176227,660.44
3373,7501125176234,401.0
3374,7501125177576,103.47
3375,7501125177637,9.5
3376,7501125177644,9.5
3377,7501125177651,9.5
3378,7501125180583,15.42
3379,7501125181436,233.16
3380,7501125182303,241.67
3381,7501125182310,424.02
3382,7501125182440,179.49
3383,7501125182457,336.55
3384,7501125182464,364.06
3385,7501125182501,165.95
3386,7501125182891,244.99
3387,7501125182983,338.69
3388,7501125182990,158.01
3389,7501125183720,295.83
3390,7501125183812,521.23
3391,7501125185496,182.32
3392,7501125186486,304.59
3393,7501125187117,673.7
3394,7501125187124,1010.51
3395,7501125187131,19.31
3396,7501125187179,18.98
3397,7501125187414,178.5
3398,7501125187988,750.03
3399,7501125188176,155.2
3400,7501125188183,186.86
3401,7501125188657,603.81
3402,7501125188879,171.95
3403,7501125188923,373.6
3404,7501125188985,18.04
3405,7501125189012,370.54
3406,7501125189104,315.53
3407,7501125189111,616.86
3408,7501125189197,300.23
3409,7501125189210,179.47
3410,7501125189401,580.46
3411,7501125189425,658.89
3412,7501125189463,381.03
3413,7501125189470,485.67
3414,7501125192173,290.9
3415,7501125192227,25.8
3416,7501125192272,502.65
3417,7501125192340,25.15
3418,7501125192623,28.78
3419,7501125195105,31.15
3420,7501125198557,288.99
3421,7501125198656,348.4
3422,7501125198670,168.29
3423,7501125199790,3.13
3424,7501128105019,8.11
3425,7501128105026,8.11
3426,7501128105033,16.79
3427,7501128105040,8.78
3428,7501128105057,9.17
3429,7501128105064,8.78
3430,7501128105774,11.49
3431,7501128108027,7.973
3432,7501128108041,17.76
3433,7501128108225,26.681
3434,7501128110044,264.84
3435,7501128110051,148.227
3436,7501128112024,12.58
3437,7501128112031,11.59
3438,7501128113038,23.06
3439,7501128113120,1.61
3440,7501128113137,1.61
3441,7501128113144,1.61
3442,7501128113229,1.82
3443,7501128113236,2.99
3444,7501128113335,2.66
3445,7501128114127,12.93
3446,7501128114134,14.06
3447,7501128114226,15.37
3448,7501128114233,15.89
3449,7501128114301,5.97
3450,7501128114318,7.44
3451,7501128114400,7.58
3452,7501128114608,10.31
3453,7501128119467,15.37
3454,7501128119474,13.92
3455,7501128119498,24.3
3456,7501128119528,24.27
3457,7501128119535,24.27
3458,7501128119573,229.19
3459,7501128119580,233.98
3460,7501128125062,24.8
3461,7501128156141,45.89
3462,7501128156202,21.65
3463,7501128156257,25.97
3464,7501128156905,402.6
3465,7501130704422,61.82
3466,7501130709830,57.45
3467,7501130709847,55.65
3468,7501130711093,120.9
3469,7501130711642,49.454
3470,7501130712625,52.943
3471,7501130713158,22.79
3472,7501130713189,25.126
3473,7501130713363,52.797
3474,7501130713387,11.28
3475,7501130713516,13.006
3476,7501130713547,33.49
3477,7501130713684,61.82
3478,7501130713714,174.95
3479,7501130713851,40.627
3480,7501130713868,44.551
3481,7501130742134,75.08
3482,7501130742493,25.36
3483,7501130742776,76.42
3484,7501130742790,52.58
3485,7501130742820,41.68
3486,7501142911306,250.0
3487,7501142970723,70.36
3488,7501142970730,234.29
3489,7501159033367,22.87
3490,7501159033589,39.13
3491,7501159525015,116.37
3492,7501159526029,253.5
3493,7501159551014,524.25
3494,7501159580014,156.43
3495,7501159580021,1088.82
3496,7501159580182,150.0
3497,7501159580359,6.0
3498,7501165000179,536.11
3499,7501165000186,346.04
3500,7501165000193,205.05
3501,7501165000230,62.0
3502,7501165000308,102.62
3503,7501165000315,97.5
3504,7501165000360,145.47
3505,7501165000391,621.75
3506,7501165001213,776.93
3507,7501165001220,377.7
3508,7501165001237,654.83
3509,7501165001695,485.49
3510,7501165001718,293.39
3511,7501165001725,351.37
3512,7501165001770,897.65
3513,7501165001800,392.65
3514,7501165001862,3626.48
3515,7501165001879,1799.89
3516,7501165002791,655.93
3517,7501165002890,111.18
3518,7501165002906,73.8
3519,7501165002913,111.18
3520,7501165002920,73.8
3521,7501165003040,84.15
3522,7501165005259,604.29
3523,7501165005594,125.48
3524,7501165005624,1038.88
3525,7501165005815,1703.36
3526,7501165005822,754.58
3527,7501165006126,105.6
3528,7501165006157,900.0
3529,7501165006171,329.86
3530,7501165006324,397.69
3531,7501165006331,541.17
3532,7501165006362,966.7
3533,7501165006386,325.93
3534,7501165006430,201.98
3535,7501165006645,1331.49
3536,7501165006683,393.33
3537,7501165007192,736.56
3538,7501165007321,1115.6
3539,7501165007338,1992.59
3540,7501165007772,1527.76
3541,7501165007789,841.87
3542,7501165007796,718.66
3543,7501165007802,981.32
3544,7501165007819,500.0
3545,7501165007833,310.0
3546,7501165007956,846.62
3547,7501165008892,108.62
3548,7501165008953,965.82
3549,7501165008960,732.37
3550,7501165009486,55.03
3551,7501165009523,55.03
3552,7501165010628,1609.43
3553,7501165010635,585.71
3554,7501165010673,111.75
3555,7501165010680,107.11
3556,7501165010727,120.42
3557,7501165010772,72.53
3558,7501165010789,121.09
3559,7501165010819,1167.47
3560,7501165010826,339.26
3561,7501165010994,64.58
3562,7501165011380,259.23
3563,7501165011403,120.78
3564,7501165011410,179.34
3565,7501165011427,88.31
3566,7501165011434,82.5
3567,7501165011557,229.79
3568,7501165011588,169.04
3569,7501165011601,427.2
3570,7501165011632,367.51
3571,7501165011649,175.9
3572,7501165011656,114.9
3573,7501165011670,150.52
3574,7501165011687,146.89
3575,7501165011694,150.59
3576,7501165011700,337.26
3577,7501165011717,213.6
3578,7501165011724,379.63
3579,7501165011977,1031.93
3580,7501165011984,2825.16
3581,7501165011991,1046.25
3582,7501165012004,2619.32
3583,7501168710112,35.75
3584,7501168710211,61.79
3585,7501168710310,75.4
3586,7501168710426,117.28
3587,7501168710532,155.82
3588,7501168710549,207.21
3589,7501168710815,26.48
3590,7501168730523,25.69
3591,7501168810409,437.86
3592,7501168810508,240.0
3593,7501168810515,476.27
3594,7501168810621,213.51
3595,7501168810706,265.37
3596,7501168810713,486.27
3597,7501168810751,534.04
3598,7501168810775,759.1
3599,7501168830100,286.05
3600,7501168860824,270.89
3601,7501168861227,210.4
3602,7501168870311,253.07
3603,7501168870335,632.14
3604,7501168870342,903.14
3605,7501168870403,266.18
3606,7501168870502,456.88
3607,7501168870618,617.85
3608,7501168870625,584.28
3609,7501168870809,184.85
3610,7501168870816,128.66
3611,7501168870878,164.37
3612,7501168890142,323.01
3613,7501168890159,260.35
3614,7501168890180,420.39
3615,7501168890210,359.59
3616,7501168890227,237.16
3617,7501168890319,151.82
3618,7501174600124,43.23
3619,7501174601022,139.2
3620,7501174603309,430.98
3621,7501174603804,709.12
3622,7501185730322,53.27
3623,7501185730568,98.54
3624,7501188801272,229.0
3625,7501199416168,17.69
3626,7501201310019,668.67
3627,7501201310026,2377.38
3628,7501201400352,1009.82
3629,7501201400413,948.0
3630,7501201400437,708.41
3631,7501201400482,738.77
3632,7501201400567,502.1
3633,7501201400581,594.0
3634,7501201400604,682.58
3635,7501201400635,1133.02
3636,7501201400659,672.07
3637,7501201400680,452.9
3638,7501201400697,1907.62
3639,7501201400710,584.53
3640,7501201400727,1414.9
3641,7501201400796,1080.38
3642,7501201400826,790.43
3643,7501201400833,846.61
3644,7501201401106,882.9
3645,7501201401120,545.03
3646,7501201401342,817.73
3647,7501201401427,1661.63
3648,7501201401458,488.19
3649,7501201401465,710.31
3650,7501201401540,266.33
3651,7501201401557,925.05
3652,7501201401571,992.56
3653,7501201448088,566.99
3654,7501201490797,726.5
3655,7501228300253,1103.65
3656,7501228300284,483.012
3657,7501228300291,523.8
3658,7501233295339,2058.08
3659,7501249600141,323.64
3660,7501249600370,390.1
3661,7501249600516,837.2
3662,7501249600530,991.62
3663,7501249600561,303.87
3664,7501249600912,372.09
3665,7501249600936,117.83
3666,7501249600943,235.66
3667,7501249601025,390.69
3668,7501249601230,341.08
3669,7501249601322,744.46
3670,7501249601599,239.94
3671,7501249601896,428.07
3672,7501249601902,167.4
3673,7501249601926,12.93
3674,7501249602022,222.64
3675,7501249602039,273.0
3676,7501249602176,992.62
3677,7501249602220,775.48
3678,7501249602350,1123.38
3679,7501249602800,688.04
3680,7501249602893,252.09
3681,7501249603036,198.88
3682,7501249603166,290.27
3683,7501249603609,279.0
3684,7501249603777,446.51
3685,7501249603838,111.67
3686,7501249603944,589.37
3687,7501249605252,496.31
3688,7501249605405,152.63
3689,7501249605412,201.63
3690,7501249605436,589.37
3691,7501249605443,359.82
3692,7501249605634,38.0
3693,7501249605689,541.5
3694,7501249605801,186.12
3695,7501249605818,279.21
3696,7501249605849,403.25
3697,7501249605900,394.8
3698,7501249606259,248.06
3699,7501249606778,48.0
3700,7501249606792,324.14
3701,7501249607119,992.62
3702,7501249607263,325.7
3703,7501249607843,558.35
3704,7501249607898,355.5
3705,7501249608048,775.19
3706,7501250810782,155.85
3707,7501250811260,1209.26
3708,7501250811345,1146.24
3709,7501250811352,635.56
3710,7501250811369,506.95
3711,7501250811383,708.35
3712,7501250811536,499.46
3713,7501250812571,808.53
3714,7501250813295,1244.3
3715,7501250813363,807.4
3716,7501250813530,1250.0
3717,7501250813608,663.0
3718,7501250813639,789.76
3719,7501250822174,670.66
3720,7501250829852,537.85
3721,7501250829876,170.0
3722,7501250838236,705.11
3723,7501250838359,537.24
3724,7501250838458,557.39
3725,7501250838533,623.98
3726,7501250838588,747.47
3727,7501250838656,671.44
3728,7501250838878,1258.27
3729,7501250838915,1013.15
3730,7501250838939,751.57
3731,7501250838946,695.92
3732,7501250839967,565.55
3733,7501250882000,33.21
3734,7501250882017,33.1
3735,7501250882024,34.77
3736,7501258200011,235.29
3737,7501258200028,242.36
3738,7501258200127,33.25
3739,7501258200288,27.33
3740,7501258200394,18.99
3741,7501258200868,1542.92
3742,7501258203104,26.35
3743,7501258203227,860.28
3744,7501258203234,1040.18
3745,7501258203395,18.15
3746,7501258203418,21.91
3747,7501258203586,26.27
3748,7501258203593,22.42
3749,7501258203609,52.05
3750,7501258204002,12.31
3751,7501258204279,346.8
3752,7501258204590,38.5
3753,7501258204613,50.87
3754,7501258205078,28.99
3755,7501258205085,17.01
3756,7501258205092,24.13
3757,7501258205221,191.59
3758,7501258205474,118.51
3759,7501258205801,575.59
3760,7501258205818,1109.7
3761,7501258205863,19.577
3762,7501258205870,33.58
3763,7501258206563,25.57
3764,7501258206723,39.157
3765,7501258207010,45.75
3766,7501258207584,60.76
3767,7501258208000,17.67
3768,7501258208017,84.09
3769,7501258208055,279.31
3770,7501258208178,101.9
3771,7501258208697,329.92
3772,7501258208901,450.34
3773,7501258209465,55.002
3774,7501258209946,379.55
3775,7501258210010,374.4
3776,7501258210027,703.45
3777,7501258210102,744.03
3778,7501258210263,564.95
3779,7501258210270,172.02
3780,7501258210331,335.17
3781,7501258210348,1005.84
3782,7501258210379,107.79
3783,7501258210386,30.0
3784,7501258210393,5.0
3785,7501258210577,152.25
3786,7501258210942,31.0
3787,7501258211024,233.99
3788,7501258211345,66.67
3789,7501258211352,452.27
3790,7501258211758,408.18
3791,7501258211987,634.32
3792,7501258212687,296.57
3793,7501258213592,155.21
3794,7501258214278,417.98
3795,7501258214285,362.42
3796,7501258214445,537.11
3797,7501258214469,50.187
3798,7501258214506,68.85
3799,7501258214513,85.376
3800,7501258214520,86.55
3801,7501258214629,141.75
3802,7501258214759,50.75
3803,7501258214834,611.39
3804,7501258215046,222.24
3805,7501258215053,146.93
3806,7501258215336,232.64
3807,7501258215350,744.88
3808,7501258215367,1074.3
3809,7501258215558,572.74
3810,7501258215640,17.24
3811,7501258215657,14.57
3812,7501258215664,86.6
3813,7501258215718,335.83
3814,7501258215732,204.9
3815,7501258215749,207.4
3816,7501258215756,70.47
3817,7501258215794,214.64
3818,7501258215824,38.12
3819,7501273500233,223.72
3820,7501273500585,115.56
3821,7501277024711,106.99
3822,7501277028085,174.12
3823,7501277028399,197.47
3824,7501277028436,170.28
3825,7501277028979,22.22
3826,7501277030224,44.138
3827,7501277030620,220.85
3828,7501277060016,20.17
3829,7501277060139,29.01
3830,7501277071685,15.0
3831,7501277073009,22.39
3832,7501277078073,28.0
3833,7501277078295,112.21
3834,7501277078318,33.48
3835,7501277078325,25.08
3836,7501277078332,25.25
3837,7501277084036,31.819
3838,7501277090921,23.99
3839,7501277091034,64.53
3840,7501277091751,41.52
3841,7501277091812,175.768
3842,7501277092314,16.16
3843,7501277093472,35.55
3844,7501277093588,37.35
3845,7501277093908,184.44
3846,7501281200101,8.55
3847,7501285600075,449.9
3848,7501285600082,462.61
3849,7501285600334,210.57
3850,7501285600341,344.34
3851,7501285600365,262.13
3852,7501285600419,447.07
3853,7501285600426,426.81
3854,7501285600693,919.0
3855,7501285601447,612.99
3856,7501285601454,984.77
3857,7501287612014,1135.49
3858,7501287612755,794.35
3859,7501287612762,2246.73
3860,7501287612779,1321.6
3861,7501287613509,448.01
3862,7501287613516,678.81
3863,7501287618320,889.09
3864,7501287619051,476.37
3865,7501287619105,406.06
3866,7501287619204,758.56
3867,7501287619235,412.83
3868,7501287620507,380.0
3869,7501287621009,360.0
3870,7501287621504,293.0
3871,7501287622006,520.37
3872,7501287622501,398.37
3873,7501287624505,581.4
3874,7501287624512,1132.54
3875,7501287624529,1442.89
3876,7501287626103,510.56
3877,7501287627469,78.61
3878,7501287627513,351.92
3879,7501287627605,316.65
3880,7501287627643,66.08
3881,7501287627650,144.06
3882,7501287627704,694.9
3883,7501287627957,280.0
3884,7501287628206,295.41
3885,7501287630506,128.49
3886,7501287630926,143.91
3887,7501287631206,355.03
3888,7501287640178,358.8
3889,7501287640819,627.52
3890,7501287640888,1221.11
3891,7501287640895,1829.94
3892,7501287640918,2133.9
3893,7501287640925,1725.39
3894,7501287640932,2216.52
3895,7501287640949,1260.9
3896,7501287650627,199.04
3897,7501287652683,769.0
3898,7501287652690,525.37
3899,7501287652713,822.73
3900,7501287652744,544.34
3901,7501287668325,532.61
3902,7501287669001,139.0
3903,7501287669032,154.36
3904,7501287670038,792.12
3905,7501287670045,781.27
3906,7501287670212,912.64
3907,7501287670304,520.7
3908,7501287670311,890.38
3909,7501287670335,895.22
3910,7501287670359,1016.49
3911,7501287670953,563.76
3912,7501287670991,673.02
3913,7501287671165,883.16
3914,7501287678034,158.55
3915,7501287678171,150.0
3916,7501287686404,421.59
3917,7501287686428,2882.86
3918,7501287687203,381.09
3919,7501287687289,698.04
3920,7501287688019,707.75
3921,7501287688033,1255.99
3922,7501287688071,1524.46
3923,7501287688200,195.73
3924,7501287688217,656.61
3925,7501287688224,180.98
3926,7501287688231,808.5
3927,7501287688330,363.41
3928,7501287688347,670.21
3929,7501287688361,758.06
3930,7501287688552,696.85
3931,7501287688569,1557.37
3932,7501287688576,617.78
3933,7501287688743,502.45
3934,7501287688750,451.27
3935,7501287699008,9532.95
3936,7501289501613,433.59
3937,7501289511407,74.42
3938,7501289511414,40.48
3939,7501289511421,19.14
3940,7501289511438,43.88
3941,7501289511469,44.07
3942,7501289511698,514.87
3943,7501289512138,139.44
3944,7501289512640,29.62
3945,7501289514460,232.0
3946,7501289520102,56.5
3947,7501289520119,53.93
3948,7501289520126,51.55
3949,7501289520140,59.87
3950,7501289900010,18.54
3951,7501289900041,15.87
3952,7501289900065,18.52
3953,7501289900072,15.87
3954,7501289900089,16.8
3955,7501289900539,16.8
3956,7501289901130,57.4
3957,7501289901284,31.15
3958,7501289901512,35.09
3959,7501289902564,29.97
3960,7501289902571,19.88
3961,7501289902588,131.91
3962,7501289902595,27.89
3963,7501289903004,116.23
3964,7501293200038,376.24
3965,7501293200052,198.4
3966,7501293200069,136.18
3967,7501293200137,105.81
3968,7501293200144,605.04
3969,7501293200168,366.28
3970,7501293200243,420.02
3971,7501293200250,127.98
3972,7501293200267,239.27
3973,7501293200274,144.96
3974,7501293200281,112.93
3975,7501293200335,343.43
3976,7501293200366,350.37
3977,7501293200564,266.29
3978,7501293200649,199.23
3979,7501293200656,336.29
3980,7501293200779,449.74
3981,7501293200786,369.6
3982,7501293200793,657.12
3983,7501293200809,596.45
3984,7501293200946,1164.98
3985,7501293201035,300.64
3986,7501293201202,152.75
3987,7501293201219,165.61
3988,7501293201226,237.7
3989,7501293201301,738.31
3990,7501293201509,527.65
3991,7501293201516,559.81
3992,7501293201646,609.59
3993,7501293201691,337.43
3994,7501293201806,289.42
3995,7501293201912,282.71
3996,7501293201936,279.81
3997,7501293202100,980.27
3998,7501293202124,139.78
3999,7501293202421,285.59
4000,7501293202711,295.73
4001,7501293203183,272.27
4002,7501298204970,286.88
4003,7501298204987,300.0
4004,7501298205021,465.032
4005,7501298205038,309.0
4006,7501298206455,150.0
4007,7501298209067,401.39
4008,7501298210766,544.26
4009,7501298211442,130.56
4010,7501298212210,390.0
4011,7501298212371,284.37
4012,7501298213040,576.46
4013,7501298213569,323.4
4014,7501298213989,399.5
4015,7501298214108,195.39
4016,7501298214207,648.0
4017,7501298214375,762.289
4018,7501298214399,218.0
4019,7501298214429,421.65
4020,7501298214436,595.0
4021,7501298214986,195.69
4022,7501298215037,167.97
4023,7501298215099,95.0
4024,7501298215266,36.67
4025,7501298215501,531.55
4026,7501298215891,891.91
4027,7501298215907,650.0
4028,7501298216201,741.34
4029,7501298216331,1156.26
4030,7501298216409,917.32
4031,7501298216508,448.0
4032,7501298216812,1053.999
4033,7501298217130,269.0
4034,7501298217611,425.0
4035,7501298217635,259.98
4036,7501298217659,421.11
