"point_of_sale_id","address"
1496,"Calle Zaragoza & Calle Victoria, Centro, Ario de Rosales, Mich., México"
1497,"Las Americas 1009, Morelos, Ario de Rosales, Mich., México"
1498,"Avenida Miguel Hidalgo 81, Zona Centro, Pénjamo, Guanajuato, México"
1499,"Calle 55 Sur #72c, Bogotá, Colombia"
1500,"Carrera 19 #23, Villavicencio, Meta, Colombia"
1501,"Maximiliano Amador 1, Centro, Ocotlán de Morelos, Oaxaca, México"
1502,"Carrera 89 Bis A #71-05, Bogotá, Colombia"
1503,"Valle de Tenancingo, El Mirador, Naucalpan, Estado de México, México"
1504,"Diagonal 72 Sur #88b-39, Bogotá, Colombia"
1505,"Carrera 18 #12-85, Bogotá, Colombia"
1506,"Avenida 20 de Noviembre 1003, Tianguistenco de Galeana, Santiago Tianguistenco de Galeana, Méx., México"
1507,"Zarco 118, Guerrero, Ciudad de México, CDMX, México"
1508,"Carrera 18 #12-79, Bogotá, Colombia"
1509,"Carrera 88a #59c Sur, Bogotá, Colombia"
1510,"Calle 151 #12c-8, Bogotá, Colombia"
1511,"Antiguo Camino a la Huerta no. 520-int 3, Los Vergeles, Morelia, Mich., México"
1512,"Camino Antiguo a Santa Martha, Cerritos de García, Mor., México"
1513,"Carrera 147a #143a, Bogotá, Colombia"
1514,"Cra. 78B #6-21, Bogotá, Colombia"
1515,"Calle 132d Bis, Bogotá, Colombia"
1516,"Calle 54 Sur & Carrera 35A, Bogotá, Colombia"
1517,"Cerrada Morelos 3, El Rosario, Ciudad de México, CDMX, México"
1518,"Carretera Federal A Cuernavaca 5629, San Pedro Mártir, Ciudad de México, CDMX, México"
1519,"Avenida Agustín Yañez 1766, Sector Popular, Escuadrón 201, Ciudad de México, CDMX, México"
1520,"Calle 75 #8-6, Bogotá, Colombia"
1521,"Calle 11 #11c Este, Soacha, Cundinamarca, Colombia"
1522,"El Pino, Los Reyes Acaquilpan, Méx., México"
1523,"Benito Juárez, Chih., México"
1524,"Av Juarez, Jesús Xolalpan, San Francisco Tetlanohcan, Tlaxcala, México"
1525,"Calle Corona del Rosal 50, MZ Av, 5 de Mayo, Huejutla de Reyes, Estado de Hidalgo, México"
1526,"Carrera 88c #57a Sur-21, Bogotá, Colombia"
1527,"Aldama 1, Centro, Ocotlán de Morelos, Oaxaca, México"
1528,"Rua Ilde Schwambach Starosky - Carianos, Florianópolis - Santa Catarina, Brasil"
1529,"Rua das Areias, 10 - Tapera, Florianópolis - Santa Catarina, Brasil"
1530,"Diagonal 54 Sur #88b, Bogotá, Colombia"
1531,"Calle Bravo 625, IV Centenario, Durango, Dgo., México"
1532,"Carrera 88c #63-40sur, Bogotá, Colombia"
1533,"El Mante, Zapopan, Jalisco, México"
1534,"Carrera 89A #71 Sur, Bogotá, Colombia"
1535,"Calle 43, Arjona, Bolívar, Colombia"
1536,"Carrera 80 #72-36, Bogotá, Colombia"
1537,"Carrera 3 #11a-5, Fusagasugá, Cundinamarca, Colombia"
1538,"La economíca, 7poniente, ÷2y 3 sur, Tuxtla Gutiérrez, Chiapas, México"
1539,"Diagonal 32c Sur #8 Este, Bogotá, Colombia"
1540,"Diagonal 15b #104-46, Fontibón, Cundinamarca, Colombia"
1541,"Calle 39 #6-28, Montería, Córdoba, Colombia"
1542,"Diagonal 72 Sur #88B-36Sur, Bogotá, Colombia"
1543,"Carrera 105 #16g-5, Bogotá, Colombia"
1544,"Itsmo 1, Immex II, Alborada Jaltenco, Méx., México"
1545,"C. Nieves 2, Camilo Torres, 98619 Guadalupe, Zac., México"
1546,"Nuevo Zirosto, Michoacán, Mexico"
1547,"Calle 45 #22-15, Bogotá, Colombia"
1548,"Av. Miguel Hidalgo 2, Tula, San Pedro Atocpan, CDMX, México"
1549,"Farmacia GN, Avenida Sol Nuevo, Rincón de Guayabitos, Nay., México"
1550,"Lázaro Cárdenas 255, Doctores, Ciudad de México, CDMX, México"
1551,"16 de Septiembre 13a, Teotihuacan Centro, San Juan Teotihuacán, Estado de México, México"
1552,"Nogales 57, San Nicolás Totolapan, Ciudad de México, CDMX, México"
1553,"Farmacia Colosio, Cananea, Colosio, 84180 Naco, Son., México"
1554,"Camino Real de Carretas 167, Milenio III, Santiago de Querétaro, Qro., México"
1555,"Los Arbolitos & 7 de Septiembre, 19 de Septiembre, Ecatepec de Morelos, Méx., México"
1556,"Calle 30, San Mateo, Soacha, Cundinamarca, Colombia"
1557,"Avenida Onésimo Reyes poinente, Amanalco de Becerra, Estado de México, México"
1558,"Transversal 79d #73 Sur, Bogotá, Colombia"
1559,"Farmacia de Dios, Avenida Sur 8, Agrícola Oriental, Ciudad de México, CDMX, México"
1560,"Avenida Baños de Agua Caliente, 20 de Noviembre, Tijuana, Baja California, México"
1561,"Calle 10A #25-93, Acacías, Meta, Colombia"
1562,"C. 33 86, Ignacio Zaragoza, 15000 Ciudad de México, CDMX, México"
1563,"Av. Adolfo Lopez Mateos 20, Bosque de los Remedios, Naucalpan de Juárez, Méx., México"
1564,"Neuquén n3364, Cmte. Andresito, Misiones, Argentina"
1565,"Ciudad de México, CDMX, Mexico"
1566,"Carrera 2 #3-59, Rovira, Tolima, Colombia"
1567,"Carrera 71d #63d-2, Bogotá, Colombia"
1568,"Calzada del Federalismo Norte 2438, Atemajac del Valle, Zapopan, Jal., México"
1569,"Calle de Durango 11, La Romita, Roma Norte, Ciudad de México, CDMX, México"
1570,"Brisa 341, MZ 020, Jardines de Morelos, 55070 Ecatepec de Morelos, Méx., México"
1571,"Misión de Los Arcos 123-125, Villa de las Torres, León de los Aldama, Gto., México"
1572,"Plaza de La Corregidora 12, Cruztitla, Ciudad de México, CDMX, México"
1573,"Carrera 14b #160-21, Bogotá, Colombia"
1574,"Cra. 13 #73f-110, Suroccidente, Barranquilla, Atlántico, Colombia"
1575,"Valladolid, Ags., México"
1576,"Santa Cecilia Tepetlapa, Ciudad de México, CDMX, México"
1577,"San Antonio Tecómitl, CDMX, México"
1578,"Calle 17 #11-64, Maicao, La Guajira, Colombia"
1579,"Sinergia Pharma, El recreo, Fusagasugá, Cundinamarca, Colombia"
1580,"DROGUERIA FARMAPLUS SAMORE, Calle 24 Sur, Tunjuelito, Cundinamarca, Colombia"
1581,"Bogotá, Colombia"
1582,"Segundo, Tingambato, Mich., México"
1583,"Carrera 47a #99-34, Bogotá, Colombia"
1584,"San Antonio de Obligado, Santa Fe, Argentina"
1585,"Carrera 50 #46-186, Bello, Antioquia, Colombia"
1586,"C. Cofre de Perote 1014, Volcanes, 68020 Oaxaca de Juárez, Oax., México"
1587,"Tepozteco 29, Vicente Guerrero, Jiutepec, Morelos, México"
1588,"Av fontanas, Avandaro valle de bravo, MZ 012, Avandaro, Valle de Bravo, Méx., México"
1589,"Husqvarna Avándaro Motorsport, esquina con, Del Parque MZ 009, Avandaro, Valle de Bravo, Méx., México"
1590,"Valle de Bravo, Méx., México"
1591,"Calle 74 #2-86, Bogotá, Colombia"
1592,"Calle California 601, Centro, Cajeme, Ciudad Obregón, Son., México"
1593,"Juan Diego 276, La Guadalupana, Tlaquepaque, Jalisco, México"
1594,"Carrera 88i #57 Sur, Bogotá, Colombia"
1595,"Calle 54c Sur #100-75, Bogotá, Colombia"
1596,"Ruta Nacional 38 & Ramón J. Cárcano, Bialet Massé, Córdoba, Argentina"
1597,"Santa María de Punilla, Córdoba, Argentina"
1598,"AVENIDA SAN MARTIN 875, Villa Parque Síquiman, Córdoba, Argentina"
1599,"Avenida Insurgentes Sur 216, Roma Norte, Ciudad de México, CDMX, México"
1600,"Av Francisco i Madero 10, Independencia, Tlaxcoapan, Estado de Hidalgo, México"
1601,"Av 16 de Septiembre 18, El Rosario, Huilango, Estado de México, México"
1602,"Carrera 26 #9-34, Melgar, Tolima, Colombia"
1603,"Avenida Nevado 159, Portales Sur, Ciudad de México, CDMX, México"
1604,"Eje 10 Sur, Pedregal de Santo Domingo, Ciudad de México, CDMX, México"
1605,"Avenida Hector Arregui 6127, José C. Paz, Provincia de Buenos Aires, Argentina"
1606,"Avenida Carrera 30 #17-20, Bogotá, Colombia"
1607,"Av Yaxchilán SM 22, Cancún, Q.R., México"
1608,"Carrera 110 #70-09, Engativá, Cundinamarca, Colombia"
1609,"Calle 15 #2b-16, Funza, Cundinamarca, Colombia"
1610,"General Pablo González Garza 620, Chepevera, Monterrey, Nuevo León, México"
1611,"Ignacio M. Altamirano 65, Centro, Iguala de la Independencia, Guerrero, México"
1612,"Carrera 5 #13-46, Ubaté, Villa de San Diego de Ubaté, Cundinamarca, Colombia"
1613,"Farmacia Iriart, Mitre B., Mar del Plata, Provincia de Buenos Aires, Argentina"
1614,"Avenida San Martín 302, Bolívar, Provincia de Buenos Aires, Argentina"
1615,"3 de Febrero 302, Bolívar, Provincia de Buenos Aires, Argentina"
1616,"Morelos 5, San Jose Huilango, Santa María Tianguistengo, Estado de México, México"
1617,"Bogotá, Colombia"
1618,"farmacia caratti, F. R. Banfi, América, Provincia de Buenos Aires, Argentina"
1619,"ucacha cordoba, Santa Eufemia, Córdoba, Argentina"
1620,"Av. Champagnat & Dr. Leloir, Capital, Mendoza, Argentina"
1621,"Avenida Mitre 564, Villa Mercedes, San Luis, Argentina"
1622,"Pedernera 350, Villa Mercedes, San Luis, Argentina"
1623,"Cra. 50 #51-20, Medellín, Antioquia, Colombia"
1624,"Cra. 6 #10-63, Ubaté, Villa de San Diego de Ubaté, Cundinamarca, Colombia"
1625,"Bogotá, Colombia"
1626,"Balcarce 2, San Martín, Mendoza, Argentina"
1627,"Farmalike, papa francisco, Tomás de Rocamora, Puerto Iguazú, Misiones, Argentina"
1628,"Avenida Nestor Kirchner, Puerto Iguazú, Misiones, Argentina"
1629,"C. 64 693, San Esteban, Oxkutzcab, Yucatan, Mexico"
1630,"Av Benito Juárez & Agustín Melgar, Centro, Nuevo Casas Grandes, Chihuahua, México"
1631,"Avenida del Libertador 1285, El Calafate, Santa Cruz, Argentina"
1632,"Niños Heroes 6a, Zona Centro, Ciudad Valles, S.L.P., México"
1633,"Calle Circuito San Isidro 211, Zapopan, Jalisco, México"
1634,"Manuel Ugarte 425, Charlone, Provincia de Buenos Aires, Argentina"
1635,"Avenida del Libertador 1285, El Calafate, Santa Cruz, Argentina"
1636,"Carrera 22 & Calle 14 Sur, Bogotá, Colombia"
1637,"Carrera 7 #12-19, Sibaté, Cundinamarca, Colombia"
1638,"Carrera 6D, Soacha, Cundinamarca, Colombia"
1639,"Carrera 82f Bis #65-10, Bogotá, Colombia"
1640,"Carrera 91b #50a Sur-6, Bogotá, Colombia"
1641,"La Mesa, La Mesa, Cundinamarca, Colombia"
1642,"Espinosa 1632, Ciudad Autónoma de Buenos Aires, Argentina"
1643,"Ayuntamiento 407, Centro, Ciudad de Huitzuco, Guerrero, México"
1644,"Avenida 414 134, San Juan de Aragón VII Sección, Ciudad de México, CDMX, México"
1645,"Avenida Cuauhtémoc 76, Maravillas, Ciudad Nezahualcóyotl, Méx., México"
1646,"Colonizadores 1264, Pilar, Provincia de Santa Fe, Argentina"
1647,"Avenida San Martín 1450, Pilar, Provincia de Santa Fe, Argentina"
1648,"Presidente Hipólito Yrigoyen 2480, San Justo, Provincia de Buenos Aires, Argentina"
1649,"Av. Gral. José de San Martín 2950, Florida, Provincia de Buenos Aires, Argentina"
1650,"Primera Oriente Norte, Norte, Ocosingo, Chiapas, México"
1651,"Puerto López, Meta, Colombia"
1652,"Calle 41b Sur #78H-06, Kennedy, Cundinamarca, Colombia"
1653,"Primera Junta & Lavalle, Quilmes, Provincia de Buenos Aires, Argentina"
1654,"Calle Libertad, Lagunilla, Morelos, Ciudad de México, CDMX, México"
1655,"Rua São Manoel, 1197 - Rio Branco, Porto Alegre - Río Grande del Sur, Brasil"
1656,"Calle 42 Sur #26-28, Bogotá, Colombia"
1657,"Carrera 94c #56f Sur, Bogotá, Colombia"
1658,"Calle 27 Sur #8-6, Bogotá, Colombia"
1659,"Avenida 4 Poniente, Centro histórico de Puebla, Puebla de Zaragoza, Puebla, México"
1660,"Boulevard de los Alemanes 5850, Córdoba, Argentina"
1661,"Gral. Martín Miguel de Güemes, Gral. Roca, Río Negro, Argentina"
1662,"Paseo de Los Cedros 2-local 1, Paseos del Sur, Ciudad de México, CDMX, México"
1663,"Chiozza 2686, San Bernardo, Provincia de Buenos Aires, Argentina"
1664,"Chiozza 2412, San Bernardo, Provincia de Buenos Aires, Argentina"
1665,"Av. 3 no 899, Villa Gesell, Provincia de Buenos Aires, Argentina"
1666,"Francisco de las Carreras 126, Mar de Ajó, Provincia de Buenos Aires, Argentina"
1667,"Hipólito Yrigoyen 24, Mar de Ajó, Provincia de Buenos Aires, Argentina"
1668,"Avenida Mitre 1035, Villa Regina, Río Negro, Argentina"
1669,"Avenida Hipólito Yrigoyen 458, San Rafael, Provincia de Mendoza, Argentina"
1670,"Carrera 58 #94C-04, Bogotá, Colombia"
1671,"Ezequiel Cisneros 1, Centro, Petatlán, Guerrero, México"
1672,"25 de Mayo Este 1310, San Juan, Argentina"
1673,"Calle del Vergel 115, Colonia, Zamora de Hidalgo, Michoacán, México"
1674,"Calle 56f Sur #97b-45, Bogotá, Colombia"
1675,"Calle 56f Sur #98d-5, Bogotá, Colombia"
1676,"Carrera 98c #57c Sur-9, Bogotá, Colombia"
1677,"Avenida Paseo de las Pitahayas 55, Zibatá, Querétaro, México"
1678,"Avenida El Bordo 33, Coapa, Ejido Viejo de Santa Úrsula Coapa, Ciudad de México, CDMX, México"
1679,"Zaragoza 206, Col. Centro, 38000 Celaya, Gto., México"
1680,"Boulevard Adolfo López Mateos 802, Colonia Centro, Celaya, Guanajuato, México"
1681,"Blvrd Adolfo López Mateos 1015, Barrio de Santo Cristo, Celaya, Gto., México"
1682,"Av Tecnológico 403, Industrial, Celaya, Guanajuato, México"
1683,"Drogueria Farmacorp, Urquiza, Salta, Argentina"
1684,"Avenida Ingeniero, Salta, Argentina"
1685,"C. Porfirio Díaz 251, Centro, 47600 Tepatitlán de Morelos, Jal., México"
1686,"Corrientes & J. F. Ibarra, Frías, Santiago del Estero, Argentina"
1687,"Presidente Perón 1093, San Nicolás, Ciudad Autónoma de Buenos Aires, Argentina"
1688,"CMB, Tucumán 2853, Mar del Plata, Provincia de Buenos Aires, Argentina"
1689,"Calle 413 284, Juan María Gutiérrez, Provincia de Buenos Aires, Argentina"
1690,"Avenida Universidad Norte 101, El Roble, Monterrey, Nuevo León, México"
1691,"Calle 92a, Bogotá, Colombia"
1692,"De Morelos 94, Educación, Heroica Zitácuaro, Michoacán, México"
1693,"Avenida Gaona 2278, Ramos Mejía, Provincia de Buenos Aires, Argentina"
1694,"Texcaltlipoca, Culturas de Mexico, 56607 Chalco de Díaz Covarrubias, Méx., México"
1695,"Calle 50 Sur #88B-22, Bogotá, Colombia"
1696,"Avenida Guadalupe I. Ramírez 10, San Antonio, Ciudad de México, CDMX, México"
1697,"General Alvear 709, San Salvador de Jujuy, Jujuy, Argentina"
1698,"Calle 56f Sur #97a, Bogotá, Colombia"
1699,"Río Negro 4550, Córdoba, Argentina"
1700,"Carrera 57 #92-23, Barrios Unidos, Cundinamarca, Colombia"
1701,"Avenida Díaz Vélez 5101, Ciudad Autónoma de Buenos Aires, Argentina"
1702,"Cra. 10 #11-2, Ubaté, Villa de San Diego de Ubaté, Cundinamarca, Colombia"
1703,"Virgen de Guadalupe 8, Luis Donaldo Colosio, Ixtapaluca, Méx., México"
1704,"Av. Colón 387, San Miguel de Tucumán, Tucumán, Argentina"
1705,"Calle 94 #60c, Bogotá, Colombia"
1706,"Av Insurgentes 468, Menchaca, 63150 Tepic, Nay., México"
1707,"Las Garcitas, Chaco, Argentina"
1708,"MZ 037, Santa Cruz, 56617 Valle de Chalco Solidaridad, Méx., México"
1709,"Río florido, fresnillo Zacatecas, Av. Reforma, Río Florido, Zac., México"
1710,"Av Elías Zamora Verduzco 3071, Manzanillo, Colima, México"
1711,"Avenida Príncipe de Gales, La Reina, Chile"
1712,"Dario Martinez 1ra Sección, Valle de Chalco Solidaridad, Méx., México"
1713,"Calle 111a Sur, Bogotá, Colombia"
1714,"Calle 40h Sur #74-90, Bogotá, Colombia"
1715,"José Trinidad Villagómez 1136, Centro, Monterrey, Nuevo León, México"
1716,"Farmacia MGM, Esteban Echeverría 702, San Antonio de Padua, Provincia de Buenos Aires, Argentina"
1717,"2 de Abril Sur, Centro, Zacapoaxtla, Pue., México"
1718,"Av. Independencia 12, Centro, Sihuapan, Veracruz, México"
1719,"Centro, Tlajomulco de Zúñiga, Jal., México"
1720,"Heron Ramírez 300, Rodríguez, Reynosa, Tamaulipas, México"
1721,"Ignacio Zaragoza 3-71, Ayotepec, 56680 Cocotitlán, Méx., México"
1722,"Ayapango de Gabriel Ramos M., Méx., México"
1723,"Puebla 2611a, Federal, San Luis Río Colorado, Sonora, México"
1724,"Calle 58a Sur #88c-24, Bogotá, Colombia"
1725,"Carrera 87c #66a Sur, Bogotá, Colombia"
1726,"Av. Estanislao Zeballos 2003, Castelar, Provincia de Buenos Aires, Argentina"
1727,"Amecameca, Amecameca de Juárez, Méx., México"
1728,"Cra. 112 #73a-30, Bogotá, Colombia"
1729,"El Palmar, Ciudad Nezahualcóyotl, Estado de México, México"
1730,"Farmacia Farmacorp Plaza, Avenida San Martín, San Lorenzo, Salta, Argentina"
1731,"San Pablo Autopan, Méx., México"
1732,"Calle 93a #13-39, Bogotá, Colombia"
1733,"Calle 91 #46-127, Norte Centro Historico, Barranquilla, Atlántico, Colombia"
1734,"Centro Comercial Jaimor, Carrera 20 #17-46, Bogotá, Colombia"
1735,"Avenida Jesús Reyes Heroles, Villa Guerrero, Guadalajara, Jal., México"
1736,"Federico Medrano, Insurgentes, Guadalajara, Jal., México"
1737,"Diagonal 19 #6-41, Mosquera, Cundinamarca, Colombia"
1738,"Jalacingo, Ver., México"
1739,"Andador 17, Coapa, Alianza Popular Revolucionaria, Ciudad de México, CDMX, México"
1740,"Garibaldi 1002, Temperley, Provincia de Buenos Aires, Argentina"
1741,"Segunda Avenida Sur Pte., Centro, Ocosingo, Chis., México"
1742,"6 de Junio, Ixtapaluca, Méx., México"
1743,"Carrera 87 #58c Sur-3, Bogotá, Colombia"
1744,"Avenida Carrera 68 #75, Bogotá, Colombia"
1745,"Diagonal 45f Sur #13j48, Bogotá, Colombia"
1746,"Calle Sur 2, Guadalupana, Valle de Chalco Solidaridad, Méx., México"
1747,"Chiapas, México"
1748,"Chiapas, México"
1749,"Chiapas, México"
1750,"Chiapas, México"
1751,"Av. Baja California 200, Roma Sur, Ciudad de México, CDMX, México"
1752,"DeMo - Restaurant - Víctor Manuel, Santiago, Chile"
1753,"Calle 70c #58-25, Bogotá, Colombia"
1754,"Calle 10 #3-54, Mosquera, Cundinamarca, Colombia"
1755,"Av. Raúl Scalabrini Ortiz 1999, Ciudad Autónoma de Buenos Aires, Argentina"
1756,"Calle 60 2573, Los Hornos, Provincia de Buenos Aires, Argentina"
1757,"Barrio Estación Pedregal, Pedregal, Provincia de Mendoza, Argentina"
1758,"Acceso Saavedra & Avenida Colón Sur, Bandera, Santiago del Estero, Argentina"
1759,"Cra. 5 & Chocontá - Sesquilé, Chocontá, Cundinamarca, Colombia"
1760,"México-Cuernavaca 5A, San Miguel Topilejo, CDMX, México"
1761,"Diagonal 34 #14-46, Soacha, Cundinamarca, Colombia"
1762,"Carrera 3 #3C-07, Villavicencio, Meta, Colombia"
1763,"Carrera 7 #10-1, Bogotá, Colombia"
1764,"Carrera 78a #65 Sur, Bogotá, Colombia"
1765,"Calle 64a #30-71, Bogotá, Colombia"
1766,"República del Líbano Oeste 606, Villa Krause, San Juan, Argentina"
1767,"Zacatecas, México"
1768,"Gral. José de San Martín 1001, San Miguel de Tucumán, Tucumán, Argentina"
1769,"General Acha, San Juan, Argentina"
1770,"Salta Norte 1286, Chimbas, San Juan, Argentina"
1771,"Hospital Santo Toribio Romo, Blvd. Industria Sur # 809, Balcones del Alto, Villa Hidalgo, Jalisco, México"
1772,"Carrera 4 #2-21, Sopó, Cundinamarca, Colombia"
1773,"Blvd. Octaviano Flores Mayorga, 8va Demarcación, Mixquiahuala de Juárez, Estado de Hidalgo, México"
1774,"Avenida Hipólito Yrigoyen 1407, Rosario, Provincia de Santa Fe, Argentina"
1775,"Av Melchor Ocampo Manzo 26, Vicente Riva Palacio, Morelia, Mich., México"
1776,"Güemes 2040, Tostado, Santa Fe, Argentina"
1777,"Carrera 8c #181-90, Bogotá, Colombia"
1778,"Laguna de Términos 47, Agua Azul, Ciudad Nezahualcóyotl, Estado de México, México"
1779,"Narvarte Poniente, Ciudad de México, CDMX, México"
1780,"Carrera 27a #27-54, Bogotá, Colombia"
1781,"Calle 35 Sur #7-85, San Cristóbal, Cundinamarca, Colombia"
1782,"3a Cerrada de Xochitlalli, San Andrés Totoltepec, Ciudad de México, CDMX, México"
1783,"Boulevard Avellaneda Bis 514, Rosario, Santa Fe, Argentina"
1784,"Puerta Real 7a.Etapa Sección Dorada, Hermosillo, Son., México"
1785,"Calle Alfonso Toro 1413, Sector Popular, Popular, Ciudad de México, CDMX, México"
1786,"Parque Industrial InterPark, Funza, Cundinamarca, Colombia"
1787,"Celta Trade Park, Funza, Cundinamarca, Colombia"
1788,"Durango, Dgo., México"
1789,"Celta Trade Park Industrial Park, Siberia, costado sur, Bogotá-La Vega, costado Occidental, Funza, Cundinamarca, Colombia"
1790,"Av Chapultepec 425, Juárez, CDMX, México"
1791,"R. Roque Fagundes, 416, Itaberaba - BA, 46880-000, Brasil"
1792,"Av. Bilbao 2636, Los Treboles, Campestre las Palomas, Jalisco, México"
1793,"Valle de Luces, Ciudad de México, CDMX, México"
1794,"Delia 153, Guadalupe Tepeyac, Ciudad de México, CDMX, México"
1795,"Calle 60a Sur #77k, Bogotá, Colombia"
1796,"Calle 47a Sur #4b Este, Bogotá, Colombia"
1797,"Carrera 5 #6-28, Facatativá, Cundinamarca, Colombia"
1798,"Transversal 60 #94c, Bogotá, Colombia"
1799,"Adolfo López Mateos, Estado de México, México"
1800,"Calle 2 de Abril, Militar, Huajuapan de León, Oaxaca, México"
1801,"Avenida Isidro Fabela, Guadalupana, Valle de Chalco Solidaridad, Méx., México"
1802,"Del Rosal, Lomas de San Agustin, Naucalpan de Juárez, Estado de México, México"
1803,"Cra. 4 Este #40a Sur, Bogotá, Colombia"
1804,"Calle 137 #31 no 45, Bogotá, Colombia"
1805,"Cl. 140 #13-83, Cedritos, Bogotá, Colombia"
1806,"Calle 167 #62-10, Bogotá, Colombia"
1807,"Cra. 17 #68-40, Bogotá, Colombia"
1808,"Sfarma Droguerías # 2 Patio Bonito, Cl. 38 Sur #86c-93, Bogotá, Colombia"
1809,"Calle 64 #118b-23, Engativá, Bogotá, Colombia"
1810,"Sfarma Droguerías # 08 La Victoria 2, Cra. 4 Este #N° 39, Bogotá, Colombia"
1811,"Calle 13 #14, Funza, Cundinamarca, Colombia"
1812,"Calle 45 Sur, Bogotá, Colombia"
1813,"Carrera 17 #18, Bogotá, Colombia"
1814,"Cra. 3 Este, Bogotá, Colombia"
1815,"Calle 23 #15-27, Santa Fé, Bogotá, Colombia"
1816,"Cl. 52 #25-28, Bogotá, Colombia"
1817,"Calle 24 Sur #14-26, Soacha, Cundinamarca, Colombia"
1818,"Cra. 5u #49c Sur, Bogotá, Colombia"
1819,"Carrera 71B #53-63, Bogotá, Colombia"
1820,"Cl. 23 #12-129, Bogotá, 110311, Colombia"
1821,"Carrera 10a #5, Zipaquirá, Cundinamarca, Colombia"
1822,"Carrera 69b #18-38, Bogotá, Colombia"
1823,"División Durango, Benjamín Méndez, Durango, Dgo., México"
1824,"Primo de Verdad, Veteranos de la Revolución, Durango, Dgo., México"
1825,"Lázaro Cárdenas Norte, La Forestal, Durango, Dgo., México"
1826,"Carrera 15 #37, Bogotá, Colombia"
1827,"Calle 8 Sur #34-34, Bogotá, Colombia"
1828,"Cra. 78 #8A-24, Castilla, Bogotá, Colombia"
1829,"Carrera 95A #49c-80sur, Bogotá, Colombia"
1830,"Avenida Calle 3 #27-18, Bogotá, Colombia"
1831,"Calle 77 #129-50, Chapinero, Cundinamarca, 110221, Colombia"
1832,"Cl. 22 Sur #14, Bogotá, Colombia"
1833,"Calle 71c Sur, Bogotá, Colombia"
1834,"Carrera 8g #165a-61, Santa Teresa, Bogotá, Colombia"
1835,"Calle 127b Bis #50a-59, Bogotá, Colombia"
1836,"Cl 167 #62-6, Bogotá, Colombia"
1837,"Calle 150a #102b-27, Bogotá, Colombia"
1838,"Cra 46 #136-50, Bogotá, Colombia"
1839,"Cl. 140 #13-87, Bogotá, Colombia"
1840,"Carrera 31 #1f-9, Bogotá, Colombia"
1841,"Sfarma Droguerías #7 Santa Librada, Carrera 1 #N° 75, Bogotá, Colombia"
1842,"Cra. 31d #1f, La Asuncion, Bogotá, Colombia"
1843,"Sfarma Droguerías # 14 Santa Isabel, Calle 1b #28-05, Bogotá, Colombia"
1844,"Carrera 13 #13-94, Funza, Cundinamarca, Colombia"
1845,"Calle 14 & Carrera 13, Funza, Cundinamarca, Colombia"
1846,"La Victoria, Bogotá, Colombia"
1847,"Av. Avellaneda 998, Tandil, Provincia de Buenos Aires, Argentina"
1848,"R. Iacanga, 1016 - Vila Molon, Americana - SP, 13468-590, Brasil"
1849,"Guadalupe, Centro, Jalostotitlán, Jalisco, México"
1850,"Calle 45 Sur #72n-15, Bogotá, Colombia"
1851,"Carrera 53 #128C-31, Bogotá, Colombia"
1852,"Avenida Carrera 30 #17-20, Bogotá, Colombia"
1853,"Calle 188 #14-07, Bogotá, Colombia"
1854,"Calle 77 #129-50, Chapinero, Cundinamarca, Colombia"
1855,"Cra. 8g #165 A - 60, Bogotá, Colombia"
1856,"Cra. 11 #144-63, Usaquén, Cundinamarca, Colombia"
1857,"Austacio Zepeda 71, Centro, Yurécuaro, Michoacán, México"
1858,"Licenciado Alberto Orozco Romero 215, Jesús María, Jalisco, México"
1859,"General Lázaro Cárdenas 1317, Morelos, Manzanillo, Colima, México"
1860,"Av. Misioneros 424, Misión de Santa Fe, Aguascalientes, México"
1861,"Río Quelite 226, Guadalupe, Culiacán, Sinaloa, México"
1862,"NEO FARMA, El Laurel, Aristóbulo del Valle, Misiones, Argentina"
1863,"Carrera 42 #72a Sur-32, Bogotá, Colombia"
1864,"Calle 102 #69-81, Bogotá, Colombia"
1865,"Gaona y nazca, Avenida Nazca, Buenos Aires, Argentina"
1866,"Av. Juan Bautista Justo 306, X2400 San Francisco, Córdoba, Argentina"
1867,"Catamarca 431, Salta, Argentina"
1868,"Sarmiento Norte, Bowen, Mendoza, Argentina"
1869,"San Juan 1701, Rosario, Santa Fe, Argentina"
1870,"Blvd. Morelos 1800, Rodríguez, Reynosa, Tamaulipas, México"
1871,"Miguel Alemán 103, Medardo González, Reynosa, Tamaulipas, México"
1872,"Madero 595, 88500 Reynosa, Tamaulipas, México"
1873,"Ramon Prida, Jardín Balbuena, Ciudad de México, CDMX, México"
1874,"Tzontehuitz 3, INFONAVIT la Isla, San Cristóbal de las Casas, Chiapas, México"
1875,"25 de Mayo 402, Metán, Salta, Argentina"
1876,"Farmacia del Sanatorio, General Belgrano, San Salvador de Jujuy, Jujuy, Argentina"
1877,"Florencio Varela, Provincia de Buenos Aires, Argentina"
1878,"Margarita Maza de Juárez 1008, Licenciado Benito Juárez, 88790 Reynosa, Tamaulipas, México"
1879,"Ciudad Guzmán, Jal., México"
1880,"Sofi Garden, Rosa Morada 1202, Laureles, Los Mochis, Sinaloa, México"
1881,"Calle 105 #14-140, Pereira, Risaralda, Colombia"
1882,"Calle 1a Norte #13-42, Armenia, Quindío, Colombia"
1883,"Avenida Santander #61-12, Manizales, Caldas, Colombia"
